DateID,ProductID,CustomerID,ShipModeID,Sales,Profit,Quantity,AvgOrderValue,DeliveryDays
218,451,252,1,32.4,15.552,5,6.4799999999999995,5
218,451,798,1,32.4,15.552,5,6.4799999999999995,5
218,452,252,1,29.16,10.7892,2,14.58,5
218,452,798,1,29.16,10.7892,2,14.58,5
219,260,253,1,16.72,3.344,5,3.344,4
220,453,254,1,41.96,2.9372,2,20.98,5
220,453,510,1,41.96,2.9372,2,20.98,5
220,453,795,1,41.96,2.9372,2,20.98,5
220,454,254,1,227.84,66.0736,4,56.96,5
220,454,510,1,227.84,66.0736,4,56.96,5
220,454,795,1,227.84,66.0736,4,56.96,5
220,455,254,1,37.94,18.2112,2,18.97,5
220,455,510,1,37.94,18.2112,2,18.97,5
220,455,795,1,37.94,18.2112,2,18.97,5
221,456,255,1,2799.96,874.9875,5,559.992,4
221,456,411,1,2799.96,874.9875,5,559.992,4
222,457,256,4,663.936,82.992,4,165.984,0
223,458,257,1,58.34,28.0032,2,29.17,6
223,438,257,1,539.97,134.9925,3,179.99,6
224,459,258,2,61.0,25.62,5,12.2,2
224,460,258,2,671.93,188.1404,7,95.99,2
225,461,259,1,25.68,11.556,6,4.28,6
225,461,430,1,25.68,11.556,6,4.28,6
226,26,260,4,210.392,-336.6272,2,105.196,0
226,26,444,4,210.392,-336.6272,2,105.196,0
227,462,261,1,347.802,-24.843,7,49.686,6
227,462,764,1,347.802,-24.843,7,49.686,6
228,463,262,1,31.05,14.904,3,10.35,5
229,464,263,3,67.64,5.9185,5,13.528,1
229,464,296,3,67.64,5.9185,5,13.528,1
229,232,263,3,119.976,-17.9964,3,39.992,1
229,232,296,3,119.976,-17.9964,3,39.992,1
230,465,264,2,5.18,-8.029,5,1.036,4
230,465,553,2,5.18,-8.029,5,1.036,4
231,466,111,1,3.168,-4.752,2,1.584,7
231,466,265,1,3.168,-4.752,2,1.584,7
231,466,278,1,3.168,-4.752,2,1.584,7
231,467,111,1,528.43,0.0,5,105.68599999999999,7
231,467,265,1,528.43,0.0,5,105.68599999999999,7
231,467,278,1,528.43,0.0,5,105.68599999999999,7
231,468,111,1,13.392,1.5066,3,4.4639999999999995,7
231,468,265,1,13.392,1.5066,3,4.4639999999999995,7
231,468,278,1,13.392,1.5066,3,4.4639999999999995,7
232,469,266,1,180.588,-240.784,2,90.294,6
232,469,340,1,180.588,-240.784,2,90.294,6
232,269,266,1,47.984,0.5998,2,23.992,6
232,269,340,1,47.984,0.5998,2,23.992,6
233,470,267,2,3.75,1.8,1,3.75,2
233,470,568,2,3.75,1.8,1,3.75,2
233,471,267,2,20.928,7.5864,4,5.232,2
233,471,568,2,20.928,7.5864,4,5.232,2
234,472,268,1,12.672,-3.168,3,4.224,5
234,472,627,1,12.672,-3.168,3,4.224,5
235,89,219,1,13.392,5.022,3,4.4639999999999995,5
235,89,269,1,13.392,5.022,3,4.4639999999999995,5
235,89,494,1,13.392,5.022,3,4.4639999999999995,5
235,89,803,1,13.392,5.022,3,4.4639999999999995,5
235,85,219,1,11.228,-18.5262,7,1.6039999999999999,5
235,85,269,1,11.228,-18.5262,7,1.6039999999999999,5
235,85,494,1,11.228,-18.5262,7,1.6039999999999999,5
235,85,803,1,11.228,-18.5262,7,1.6039999999999999,5
236,455,270,1,94.85,45.528,5,18.97,6
236,473,270,1,51.12,23.004,4,12.78,6
236,474,270,1,90.0,32.4,1,90.0,6
237,380,271,1,26.046,-44.2782,3,8.682,6
237,380,374,1,26.046,-44.2782,3,8.682,6
237,475,271,1,2.896,-4.7784,1,2.896,6
237,475,374,1,2.896,-4.7784,1,2.896,6
237,476,271,1,32.544,-7.7292,2,16.272,6
237,476,374,1,32.544,-7.7292,2,16.272,6
238,477,272,1,318.43,-77.333,5,63.686,7
238,477,362,1,318.43,-77.333,5,63.686,7
238,478,272,1,122.92,46.095,7,17.56,7
238,478,362,1,122.92,46.095,7,17.56,7
238,479,272,1,7.068,-2.8272,3,2.356,7
238,479,362,1,7.068,-2.8272,3,2.356,7
239,264,117,3,56.45,14.677,5,11.290000000000001,2
239,264,167,3,56.45,14.677,5,11.290000000000001,2
239,264,273,3,56.45,14.677,5,11.290000000000001,2
240,480,214,2,49.08,4.908,3,16.36,2
240,480,274,2,49.08,4.908,3,16.36,2
240,481,214,2,324.9,38.988,5,64.97999999999999,2
240,481,274,2,324.9,38.988,5,64.97999999999999,2
240,482,214,2,18.24,5.2896,3,6.079999999999999,2
240,482,274,2,18.24,5.2896,3,6.079999999999999,2
241,247,121,2,79.974,-29.3238,3,26.658,5
241,247,275,2,79.974,-29.3238,3,26.658,5
241,247,592,2,79.974,-29.3238,3,26.658,5
241,156,121,2,2.946,-2.0622,2,1.473,5
241,156,275,2,2.946,-2.0622,2,1.473,5
241,156,592,2,2.946,-2.0622,2,1.473,5
242,483,276,1,3.136,-4.704,2,1.568,4
242,483,290,1,3.136,-4.704,2,1.568,4
242,483,623,1,3.136,-4.704,2,1.568,4
242,483,751,1,3.136,-4.704,2,1.568,4
243,484,277,1,281.904,10.5714,2,140.952,4
243,484,579,1,281.904,10.5714,2,140.952,4
243,485,277,1,201.432,67.9833,3,67.14399999999999,4
243,485,579,1,201.432,67.9833,3,67.14399999999999,4
71,486,111,1,47.984,13.1956,2,23.992,7
71,486,265,1,47.984,13.1956,2,23.992,7
71,486,278,1,47.984,13.1956,2,23.992,7
71,487,111,1,4.624,1.6762,1,4.624,7
71,487,265,1,4.624,1.6762,1,4.624,7
71,487,278,1,4.624,1.6762,1,4.624,7
244,230,279,1,19.194,-12.796,7,2.742,7
244,230,477,1,19.194,-12.796,7,2.742,7
244,488,279,1,121.792,13.7016,4,30.448,7
244,488,477,1,121.792,13.7016,4,30.448,7
245,489,226,1,50.997,-40.7976,1,50.997,4
245,489,280,1,50.997,-40.7976,1,50.997,4
245,489,451,1,50.997,-40.7976,1,50.997,4
245,489,595,1,50.997,-40.7976,1,50.997,4
245,21,226,1,76.792,-16.3183,1,76.792,4
245,21,280,1,76.792,-16.3183,1,76.792,4
245,21,451,1,76.792,-16.3183,1,76.792,4
245,21,595,1,76.792,-16.3183,1,76.792,4
245,490,226,1,539.964,-107.9928,6,89.99400000000001,4
245,490,280,1,539.964,-107.9928,6,89.99400000000001,4
245,490,451,1,539.964,-107.9928,6,89.99400000000001,4
245,490,595,1,539.964,-107.9928,6,89.99400000000001,4
245,491,226,1,60.312,5.2773,3,20.104,4
245,491,280,1,60.312,5.2773,3,20.104,4
245,491,451,1,60.312,5.2773,3,20.104,4
245,491,595,1,60.312,5.2773,3,20.104,4
245,1000,226,1,60.312,5.2773,3,20.104,4
245,1000,280,1,60.312,5.2773,3,20.104,4
245,1000,451,1,60.312,5.2773,3,20.104,4
245,1000,595,1,60.312,5.2773,3,20.104,4
245,492,226,1,1.944,-1.4256,3,0.648,4
245,492,280,1,1.944,-1.4256,3,0.648,4
245,492,451,1,1.944,-1.4256,3,0.648,4
245,492,595,1,1.944,-1.4256,3,0.648,4
246,493,281,1,603.92,45.294,5,120.78399999999999,4
246,494,281,1,81.98,40.1702,2,40.99,4
247,495,282,3,17.12,4.9648,4,4.28,1
247,495,531,3,17.12,4.9648,4,4.28,1
247,496,282,3,431.968,37.7972,4,107.992,1
247,496,531,3,431.968,37.7972,4,107.992,1
247,497,282,3,129.92,10.3936,4,32.48,1
247,497,531,3,129.92,10.3936,4,32.48,1
247,498,282,3,568.728,28.4364,3,189.576,1
247,498,531,3,568.728,28.4364,3,189.576,1
247,499,282,3,117.144,42.4647,9,13.016,1
247,499,531,3,117.144,42.4647,9,13.016,1
247,500,282,3,203.52,54.9504,3,67.84,1
247,500,531,3,203.52,54.9504,3,67.84,1
247,501,282,3,51.75,24.84,5,10.35,1
247,501,531,3,51.75,24.84,5,10.35,1
248,156,128,1,15.712,5.6956,4,3.928,4
248,156,283,1,15.712,5.6956,4,3.928,4
248,156,293,1,15.712,5.6956,4,3.928,4
248,156,372,1,15.712,5.6956,4,3.928,4
249,502,284,1,435.999,20.5176,3,145.333,5
249,503,284,1,83.984,31.494,2,41.992,5
250,504,29,1,359.98,93.5948,2,179.99,5
250,504,285,1,359.98,93.5948,2,179.99,5
250,504,701,1,359.98,93.5948,2,179.99,5
250,505,29,1,70.56,-4.032,1,70.56,5
250,505,285,1,70.56,-4.032,1,70.56,5
250,505,701,1,70.56,-4.032,1,70.56,5
250,506,29,1,20.88,9.6048,2,10.44,5
250,506,285,1,20.88,9.6048,2,10.44,5
250,506,701,1,20.88,9.6048,2,10.44,5
250,507,29,1,3.81,1.8288,1,3.81,5
250,507,285,1,3.81,1.8288,1,3.81,5
250,507,701,1,3.81,1.8288,1,3.81,5
251,508,286,2,30.44,14.3068,4,7.61,4
251,509,286,2,35.28,11.9952,3,11.76,4
36,510,99,3,2.896,0.9774,1,2.896,3
36,510,287,3,2.896,0.9774,1,2.896,3
252,399,198,4,40.032,15.012,6,6.672,0
252,399,288,4,40.032,15.012,6,6.672,0
252,399,295,4,40.032,15.012,6,6.672,0
253,511,289,1,443.92,13.3176,4,110.98,7
253,511,721,1,443.92,13.3176,4,110.98,7
253,489,289,1,169.99,78.1954,1,169.99,7
253,489,721,1,169.99,78.1954,1,169.99,7
253,512,289,1,25.92,12.4416,4,6.48,7
253,512,721,1,25.92,12.4416,4,6.48,7
117,141,276,1,281.372,-12.0588,2,140.686,4
117,141,290,1,281.372,-12.0588,2,140.686,4
117,141,623,1,281.372,-12.0588,2,140.686,4
117,141,751,1,281.372,-12.0588,2,140.686,4
117,141,276,1,281.372,-12.0588,2,140.686,4
117,141,290,1,281.372,-12.0588,2,140.686,4
117,141,623,1,281.372,-12.0588,2,140.686,4
117,141,751,1,281.372,-12.0588,2,140.686,4
117,339,276,1,7.488,-5.2416,8,0.936,4
117,339,290,1,7.488,-5.2416,8,0.936,4
117,339,623,1,7.488,-5.2416,8,0.936,4
117,339,751,1,7.488,-5.2416,8,0.936,4
117,513,276,1,22.336,7.8176,4,5.584,4
117,513,290,1,22.336,7.8176,4,5.584,4
117,513,623,1,22.336,7.8176,4,5.584,4
117,513,751,1,22.336,7.8176,4,5.584,4
254,451,291,1,10.368,3.6288,2,5.184,6
254,451,373,1,10.368,3.6288,2,5.184,6
254,451,453,1,10.368,3.6288,2,5.184,6
254,451,807,1,10.368,3.6288,2,5.184,6
100,514,292,2,32.896,11.1024,4,8.224,3
100,515,292,2,215.148,-103.9882,2,107.574,3
100,413,292,2,30.96,11.223,6,5.16,3
255,93,128,3,15.08,-22.62,2,7.54,2
255,93,283,3,15.08,-22.62,2,7.54,2
255,93,293,3,15.08,-22.62,2,7.54,2
255,93,372,3,15.08,-22.62,2,7.54,2
255,516,128,3,24.288,-12.7512,3,8.096,2
255,516,283,3,24.288,-12.7512,3,8.096,2
255,516,293,3,24.288,-12.7512,3,8.096,2
255,516,372,3,24.288,-12.7512,3,8.096,2
256,517,170,1,61.96,16.1096,2,30.98,4
256,517,294,1,61.96,16.1096,2,30.98,4
256,517,588,1,61.96,16.1096,2,30.98,4
256,518,170,1,361.96,83.2508,2,180.98,4
256,518,294,1,361.96,83.2508,2,180.98,4
256,518,588,1,361.96,83.2508,2,180.98,4
256,75,170,1,278.82,125.469,9,30.98,4
256,75,294,1,278.82,125.469,9,30.98,4
256,75,588,1,278.82,125.469,9,30.98,4
257,227,198,1,16.74,4.3524,2,8.37,4
257,227,288,1,16.74,4.3524,2,8.37,4
257,227,295,1,16.74,4.3524,2,8.37,4
258,414,263,4,36.192,2.7144,1,36.192,0
258,414,296,4,36.192,2.7144,1,36.192,0
259,519,297,3,30.816,9.63,9,3.424,3
259,520,297,3,44.784,4.4784,2,22.392,3
259,521,297,3,569.536,64.0728,4,142.384,3
260,522,169,1,21.4,6.206,5,4.279999999999999,4
260,522,298,1,21.4,6.206,5,4.279999999999999,4
260,522,806,1,21.4,6.206,5,4.279999999999999,4
261,523,299,1,5.184,1.8144,1,5.184,5
261,523,758,1,5.184,1.8144,1,5.184,5
262,524,300,2,58.416,16.7946,2,29.208,2
100,525,301,1,258.9,93.204,10,25.889999999999997,6
100,525,486,1,258.9,93.204,10,25.889999999999997,6
100,526,301,1,24.56,11.5432,2,12.28,6
100,526,486,1,24.56,11.5432,2,12.28,6
263,527,302,2,59.994,-45.9954,2,29.997,3
263,528,302,2,439.992,164.997,1,439.992,3
263,529,302,2,87.96,30.786,5,17.592,3
263,530,302,2,15.488,3.6784,4,3.872,3
264,531,303,1,551.985,-459.9875,5,110.397,5
264,531,775,1,551.985,-459.9875,5,110.397,5
265,52,150,1,82.368,-19.5624,2,41.184,5
265,52,304,1,82.368,-19.5624,2,41.184,5
266,532,237,2,6.912,2.3328,3,2.304,2
266,532,305,2,6.912,2.3328,3,2.304,2
266,532,337,2,6.912,2.3328,3,2.304,2
266,533,237,2,383.976,81.5949,3,127.992,2
266,533,305,2,383.976,81.5949,3,127.992,2
266,533,337,2,383.976,81.5949,3,127.992,2
266,534,237,2,10.368,3.6288,2,5.184,2
266,534,305,2,10.368,3.6288,2,5.184,2
266,534,337,2,10.368,3.6288,2,5.184,2
266,535,237,2,335.944,41.993,7,47.992000000000004,2
266,535,305,2,335.944,41.993,7,47.992000000000004,2
266,535,337,2,335.944,41.993,7,47.992000000000004,2
222,536,141,2,71.976,8.997,3,23.992,2
222,536,306,2,71.976,8.997,3,23.992,2
222,536,690,2,71.976,8.997,3,23.992,2
267,537,307,1,29.05,9.0055,5,5.8100000000000005,4
267,537,412,1,29.05,9.0055,5,5.8100000000000005,4
268,538,308,1,57.23,14.3075,1,57.23,6
268,539,308,1,333.0,-16.65,3,111.0,6
268,540,308,1,36.44,12.0252,4,9.11,6
269,49,309,1,76.14,26.649,3,25.38,5
269,541,309,1,76.14,26.649,3,25.38,5
269,542,309,1,19.96,9.3812,2,9.98,5
197,462,310,1,170.352,10.647,3,56.784,4
197,462,323,1,170.352,10.647,3,56.784,4
197,462,329,1,170.352,10.647,3,56.784,4
270,543,311,1,4.95,2.178,1,4.95,4
270,543,540,1,4.95,2.178,1,4.95,4
270,472,311,1,26.4,0.0,5,5.279999999999999,4
270,472,540,1,26.4,0.0,5,5.279999999999999,4
271,544,312,2,3.564,-6.237,3,1.188,5
271,317,312,2,823.96,51.4975,5,164.792,5
271,259,312,2,10.272,0.8988,3,3.424,5
272,545,313,1,12.128,-20.6176,4,3.032,4
272,545,464,1,12.128,-20.6176,4,3.032,4
273,546,314,1,659.9,217.767,2,329.95,6
273,546,649,1,659.9,217.767,2,329.95,6
273,352,314,1,1684.752,210.594,6,280.792,6
273,352,649,1,1684.752,210.594,6,280.792,6
273,547,314,1,559.92,190.3728,8,69.99,6
273,547,649,1,559.92,190.3728,8,69.99,6
274,548,202,1,279.944,48.9902,7,39.992000000000004,4
274,548,315,1,279.944,48.9902,7,39.992000000000004,4
275,542,316,1,9.98,-16.467,5,1.996,6
275,542,393,1,9.98,-16.467,5,1.996,6
275,542,736,1,9.98,-16.467,5,1.996,6
236,549,9,2,270.34,75.6952,14,19.31,5
236,549,25,2,270.34,75.6952,14,19.31,5
236,549,317,2,270.34,75.6952,14,19.31,5
276,550,318,1,801.6,-448.896,5,160.32,5
276,551,318,1,161.568,10.098,2,80.784,5
276,552,318,1,16.096,5.2312,2,8.048,5
276,553,318,1,7.656,-6.1248,4,1.914,5
276,14,318,1,311.976,-42.8967,3,103.992,5
121,204,126,1,61.68,16.6536,4,15.42,6
121,204,319,1,61.68,16.6536,4,15.42,6
121,204,487,1,61.68,16.6536,4,15.42,6
121,554,126,1,63.96,30.7008,4,15.99,6
121,554,319,1,63.96,30.7008,4,15.99,6
121,554,487,1,63.96,30.7008,4,15.99,6
277,160,320,4,1424.9,356.225,5,284.98,0
278,555,321,1,835.17,16.7034,7,119.30999999999999,7
85,556,127,1,159.984,13.9986,2,79.992,7
85,556,322,1,159.984,13.9986,2,79.992,7
85,556,351,1,159.984,13.9986,2,79.992,7
279,557,310,1,5.728,-9.1648,8,0.716,4
279,557,323,1,5.728,-9.1648,8,0.716,4
279,557,329,1,5.728,-9.1648,8,0.716,4
279,558,310,1,42.24,13.2,10,4.224,4
279,558,323,1,42.24,13.2,10,4.224,4
279,558,329,1,42.24,13.2,10,4.224,4
280,559,324,3,39.92,11.1776,4,9.98,2
280,559,663,3,39.92,11.1776,4,9.98,2
267,560,325,1,79.12,13.846,5,15.824000000000002,5
281,561,326,2,231.92,5.798,5,46.384,3
281,561,639,2,231.92,5.798,5,46.384,3
281,561,762,2,231.92,5.798,5,46.384,3
282,370,327,1,1.78,0.4984,1,1.78,6
282,562,327,1,25.92,12.4416,4,6.48,6
282,563,327,1,101.94,21.4074,6,16.99,6
283,81,328,4,18.693,-14.3313,3,6.231000000000001,0
283,564,328,4,383.952,76.7904,6,63.992,0
284,565,310,3,80.88,39.6312,3,26.959999999999997,3
284,565,323,3,80.88,39.6312,3,26.959999999999997,3
284,565,329,3,80.88,39.6312,3,26.959999999999997,3
284,566,310,3,599.9,191.968,10,59.989999999999995,3
284,566,323,3,599.9,191.968,10,59.989999999999995,3
284,566,329,3,599.9,191.968,10,59.989999999999995,3
4,567,330,3,25.032,7.8225,3,8.344,3
152,568,331,1,39.992,7.4985,1,39.992,4
285,569,332,3,20.016,1.7514,9,2.2239999999999998,3
285,570,332,3,3.104,0.3492,1,3.104,3
120,571,333,3,821.94,213.7044,6,136.99,3
286,130,334,1,182.994,-320.2395,3,60.998,6
286,130,788,1,182.994,-320.2395,3,60.998,6
286,572,334,1,10.272,3.21,3,3.424,6
286,572,788,1,10.272,3.21,3,3.424,6
179,573,335,1,638.82,172.4814,9,70.98,7
179,573,358,1,638.82,172.4814,9,70.98,7
179,573,443,1,638.82,172.4814,9,70.98,7
179,573,584,1,638.82,172.4814,9,70.98,7
287,574,54,1,2.264,-5.2072,1,2.264,4
287,574,336,1,2.264,-5.2072,1,2.264,4
287,575,54,1,0.444,-1.11,1,0.444,4
287,575,336,1,0.444,-1.11,1,0.444,4
287,576,54,1,146.176,47.5072,8,18.272,4
287,576,336,1,146.176,47.5072,8,18.272,4
288,577,237,1,159.96,17.9955,5,31.992,6
288,577,305,1,159.96,17.9955,5,31.992,6
288,577,337,1,159.96,17.9955,5,31.992,6
288,578,237,1,13.76,4.644,2,6.88,6
288,578,305,1,13.76,4.644,2,6.88,6
288,578,337,1,13.76,4.644,2,6.88,6
289,186,338,1,4.312,-6.8992,2,2.156,4
289,186,414,1,4.312,-6.8992,2,2.156,4
290,579,339,1,57.42,26.4132,9,6.38,4
291,522,266,1,12.84,3.7236,3,4.28,7
291,522,340,1,12.84,3.7236,3,4.28,7
292,309,341,3,169.064,-14.7931,7,24.151999999999997,2
292,580,341,3,168.624,14.7546,9,18.736,2
293,17,188,1,14.976,5.4288,9,1.6640000000000001,4
293,17,342,1,14.976,5.4288,9,1.6640000000000001,4
293,17,367,1,14.976,5.4288,9,1.6640000000000001,4
293,17,382,1,14.976,5.4288,9,1.6640000000000001,4
220,581,343,1,319.96,115.1856,4,79.99,6
220,34,343,1,17.04,7.668,3,5.68,6
220,126,343,1,17.04,7.668,3,5.68,6
220,582,343,1,344.91,10.3473,3,114.97000000000001,6
294,583,344,2,21.93,10.3071,3,7.31,5
294,583,413,2,21.93,10.3071,3,7.31,5
65,584,166,1,394.816,93.7688,4,98.704,5
65,584,345,1,394.816,93.7688,4,98.704,5
65,545,166,1,18.192,-14.5536,4,4.548,5
65,545,345,1,18.192,-14.5536,4,4.548,5
295,585,346,1,94.428,-42.4926,3,31.476,4
199,586,52,1,863.128,-160.2952,8,107.891,4
199,586,240,1,863.128,-160.2952,8,107.891,4
199,586,347,1,863.128,-160.2952,8,107.891,4
199,586,384,1,863.128,-160.2952,8,107.891,4
199,586,571,1,863.128,-160.2952,8,107.891,4
199,586,783,1,863.128,-160.2952,8,107.891,4
199,544,52,1,3.564,-6.237,3,1.188,4
199,544,240,1,3.564,-6.237,3,1.188,4
199,544,347,1,3.564,-6.237,3,1.188,4
199,544,384,1,3.564,-6.237,3,1.188,4
199,544,571,1,3.564,-6.237,3,1.188,4
199,544,783,1,3.564,-6.237,3,1.188,4
199,378,52,1,956.6648,-225.0976,7,136.6664,4
199,378,240,1,956.6648,-225.0976,7,136.6664,4
199,378,347,1,956.6648,-225.0976,7,136.6664,4
199,378,384,1,956.6648,-225.0976,7,136.6664,4
199,378,571,1,956.6648,-225.0976,7,136.6664,4
199,378,783,1,956.6648,-225.0976,7,136.6664,4
199,120,52,1,12.588,-20.1408,3,4.196,4
199,120,240,1,12.588,-20.1408,3,4.196,4
199,120,347,1,12.588,-20.1408,3,4.196,4
199,120,384,1,12.588,-20.1408,3,4.196,4
199,120,571,1,12.588,-20.1408,3,4.196,4
199,120,783,1,12.588,-20.1408,3,4.196,4
199,587,52,1,171.96,45.1395,5,34.392,4
199,587,240,1,171.96,45.1395,5,34.392,4
199,587,347,1,171.96,45.1395,5,34.392,4
199,587,384,1,171.96,45.1395,5,34.392,4
199,587,571,1,171.96,45.1395,5,34.392,4
199,587,783,1,171.96,45.1395,5,34.392,4
296,125,348,2,871.4,148.138,4,217.85,4
58,588,349,4,71.928,6.2937,9,7.992,0
58,336,349,4,25.99,7.5371,1,25.99,0
291,589,350,1,9099.93,2365.9818,7,1299.99,4
291,589,653,1,9099.93,2365.9818,7,1299.99,4
291,589,671,1,9099.93,2365.9818,7,1299.99,4
291,590,350,1,9.96,3.2868,2,4.98,4
291,590,653,1,9.96,3.2868,2,4.98,4
291,590,671,1,9.96,3.2868,2,4.98,4
291,206,350,1,25.3,11.891,5,5.0600000000000005,4
291,206,653,1,25.3,11.891,5,5.0600000000000005,4
291,206,671,1,25.3,11.891,5,5.0600000000000005,4
297,591,127,1,33.28,-49.92,5,6.656000000000001,4
297,591,322,1,33.28,-49.92,5,6.656000000000001,4
297,591,351,1,33.28,-49.92,5,6.656000000000001,4
297,592,127,1,14.088,4.9308,3,4.696,4
297,592,322,1,14.088,4.9308,3,4.696,4
297,592,351,1,14.088,4.9308,3,4.696,4
298,593,352,1,82.38,25.5378,6,13.729999999999999,4
299,94,353,1,14.952,-11.9616,2,7.476,5
299,94,706,1,14.952,-11.9616,2,7.476,5
299,438,353,1,323.982,-80.9955,3,107.99400000000001,5
299,438,706,1,323.982,-80.9955,3,107.99400000000001,5
299,507,353,1,2.286,-1.6764,2,1.143,5
299,507,706,1,2.286,-1.6764,2,1.143,5
299,594,353,1,14.352,0.897,3,4.784,5
299,594,706,1,14.352,0.897,3,4.784,5
299,269,353,1,71.976,0.8997,3,23.992,5
299,269,706,1,71.976,0.8997,3,23.992,5
142,595,354,4,16.28,6.512,2,8.14,0
142,595,551,4,16.28,6.512,2,8.14,0
142,595,776,4,16.28,6.512,2,8.14,0
159,429,355,1,16.768,1.4672,2,8.384,4
159,151,355,1,27.12,-4.746,2,13.56,4
300,596,356,2,29.16,8.4564,3,9.72,4
199,120,357,1,104.9,50.352,5,20.98,5
199,597,357,1,39.68,16.2688,2,19.84,5
199,598,357,1,51.75,24.84,5,10.35,5
301,208,335,2,11.68,5.4896,2,5.84,2
301,208,358,2,11.68,5.4896,2,5.84,2
301,208,443,2,11.68,5.4896,2,5.84,2
301,208,584,2,11.68,5.4896,2,5.84,2
301,599,335,2,159.75,11.1825,5,31.95,2
301,599,358,2,159.75,11.1825,5,31.95,2
301,599,443,2,159.75,11.1825,5,31.95,2
301,599,584,2,159.75,11.1825,5,31.95,2
302,600,359,1,2.88,-4.464,5,0.576,7
302,601,359,1,384.944,-126.4816,4,96.236,7
302,224,359,1,153.584,13.4386,2,76.792,7
302,602,359,1,913.43,-52.196,5,182.68599999999998,7
303,603,360,1,172.186,-46.7362,2,86.093,4
303,603,388,1,172.186,-46.7362,2,86.093,4
303,603,610,1,172.186,-46.7362,2,86.093,4
303,603,611,1,172.186,-46.7362,2,86.093,4
303,604,360,1,69.008,12.0764,2,34.504,4
303,604,388,1,69.008,12.0764,2,34.504,4
303,604,610,1,69.008,12.0764,2,34.504,4
303,604,611,1,69.008,12.0764,2,34.504,4
304,605,179,1,5.78,2.7166,2,2.89,5
304,605,361,1,5.78,2.7166,2,2.89,5
304,606,179,1,107.94,30.2232,6,17.99,5
304,606,361,1,107.94,30.2232,6,17.99,5
235,607,272,1,27.18,12.231,3,9.06,6
235,607,362,1,27.18,12.231,3,9.06,6
305,608,363,1,109.95,36.2835,1,109.95,4
305,608,517,1,109.95,36.2835,1,109.95,4
305,609,363,1,965.85,135.219,5,193.17000000000002,4
305,609,517,1,965.85,135.219,5,193.17000000000002,4
305,610,363,1,29.2,10.512,5,5.84,4
305,610,517,1,29.2,10.512,5,5.84,4
305,262,363,1,32.4,15.552,5,6.4799999999999995,4
305,262,517,1,32.4,15.552,5,6.4799999999999995,4
306,387,364,1,78.35,36.8245,5,15.669999999999998,5
306,423,364,1,31.68,14.256,6,5.28,5
306,611,364,1,29.12,14.2688,4,7.28,5
306,64,364,1,169.45,42.3625,5,33.89,5
49,612,365,1,129.568,-12.9568,2,64.784,5
49,612,533,1,129.568,-12.9568,2,64.784,5
49,612,715,1,129.568,-12.9568,2,64.784,5
49,29,365,1,6.368,2.1492,2,3.184,5
49,29,533,1,6.368,2.1492,2,3.184,5
49,29,715,1,6.368,2.1492,2,3.184,5
83,613,366,3,32.776,3.2776,1,32.776,3
83,228,366,3,147.184,-29.4368,2,73.592,3
83,614,366,3,54.384,1.3596,2,27.192,3
83,332,366,3,76.776,-58.8616,4,19.194,3
83,615,366,3,14.352,5.2026,3,4.784,3
83,36,366,3,209.792,26.224,2,104.896,3
97,616,188,1,173.656,17.3656,7,24.808,5
97,616,342,1,173.656,17.3656,7,24.808,5
97,616,367,1,173.656,17.3656,7,24.808,5
97,616,382,1,173.656,17.3656,7,24.808,5
97,617,188,1,361.96,101.3488,2,180.98,5
97,617,342,1,361.96,101.3488,2,180.98,5
97,617,367,1,361.96,101.3488,2,180.98,5
97,617,382,1,361.96,101.3488,2,180.98,5
97,618,188,1,62.85,13.1985,3,20.95,5
97,618,342,1,62.85,13.1985,3,20.95,5
97,618,367,1,62.85,13.1985,3,20.95,5
97,618,382,1,62.85,13.1985,3,20.95,5
97,619,188,1,818.376,51.1485,3,272.792,5
97,619,342,1,818.376,51.1485,3,272.792,5
97,619,367,1,818.376,51.1485,3,272.792,5
97,619,382,1,818.376,51.1485,3,272.792,5
97,476,188,1,20.34,0.2034,1,20.34,5
97,476,342,1,20.34,0.2034,1,20.34,5
97,476,367,1,20.34,0.2034,1,20.34,5
97,476,382,1,20.34,0.2034,1,20.34,5
97,223,188,1,23.99,5.5177,1,23.99,5
97,223,342,1,23.99,5.5177,1,23.99,5
97,223,367,1,23.99,5.5177,1,23.99,5
97,223,382,1,23.99,5.5177,1,23.99,5
307,540,5,1,36.44,12.0252,4,9.11,4
307,540,368,1,36.44,12.0252,4,9.11,4
307,540,625,1,36.44,12.0252,4,9.11,4
308,620,369,1,21.4,10.058,5,4.279999999999999,5
308,620,617,1,21.4,10.058,5,4.279999999999999,5
308,116,369,1,48.664,15.8158,7,6.952,5
308,116,617,1,48.664,15.8158,7,6.952,5
309,621,370,1,269.98,67.495,2,134.99,6
309,622,370,1,99.9,47.952,5,19.98,6
309,8,370,1,39.08,14.4596,4,9.77,6
309,623,370,1,39.08,14.4596,4,9.77,6
310,4,371,1,5.936,-8.904,7,0.848,5
310,4,398,1,5.936,-8.904,7,0.848,5
254,624,128,3,5.76,2.8224,2,2.88,2
254,624,283,3,5.76,2.8224,2,2.88,2
254,624,293,3,5.76,2.8224,2,2.88,2
254,624,372,3,5.76,2.8224,2,2.88,2
311,625,156,1,351.216,4.3902,3,117.072,4
312,626,291,1,230.28,23.028,3,76.76,6
312,626,373,1,230.28,23.028,3,76.76,6
